ownership_type,nexus_rating,energy_footprint,core_reactor_size,harvesting_space,vertical_alignment,power_chambers,energy_flow_design,upper_collector_height,shared_conversion_units,isolated_conversion_units,internal_collectors,external_collectors,ambient_harvesters,shielded_harvesters,efficiency_grade,grid_connections
3.0,31245837.0,98.4,,,2.0,3.0,,,,,,,,,,1.0
1.0,24000000.0,85.0,12.0,46.0,12.0,3.0,2.0,,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0
,7500000.0,39.4,10.2,20.5,6.0,1.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
,7050000.0,37.8,8.4,18.9,6.0,1.0,,2.64,0.0,1.0,,,1.0,0.0,1.0,1.0
,8100000.0,52.0,10.0,31.0,11.0,2.0,1.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0
,11500000.0,65.0,11.0,43.0,1.0,3.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
3.0,16821600.0,97.8,12.5,63.2,15.0,4.0,,2.8,,,,,,,,1.0
,24000000.0,95.5,,,12.0,2.0,,2.5,0.0,1.0,,,1.0,0.0,2.0,1.0
,5500000.0,23.41,5.0,10.0,7.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,,1.0
3.0,6360152.0,38.7,10.1,15.0,2.0,1.0,,,1.0,0.0,,,0.0,1.0,,1.0
,7170000.0,42.0,6.0,26.0,5.0,2.0,1.0,2.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0
3.0,8472625.0,39.09,9.5,16.4,11.0,1.0,,3.0,1.0,0.0,,,0.0,1.0,,1.0
,9490000.0,54.0,8.0,35.0,1.0,2.0,1.0,,0.0,1.0,1.0,1.0,,,1.0,2.0
,10490000.0,52.0,9.0,30.0,9.0,2.0,,255.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
,11200000.0,57.8,6.0,42.0,3.0,3.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0
3.0,12061725.0,83.4,13.9,46.9,3.0,3.0,,,1.0,1.0,,,0.0,1.0,,1.0
,14500000.0,83.0,12.0,50.0,15.0,3.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
,15400000.0,65.0,,46.0,8.0,3.0,2.0,3.1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
3.0,15774988.0,80.8,34.1,30.7,23.0,2.0,,,1.0,1.0,,,0.0,1.0,,1.0
,17716380.0,102.0,13.5,58.8,1.0,4.0,,,1.0,1.0,,,0.0,2.0,,1.0
,7500000.0,51.7,8.5,30.4,8.0,2.0,1.0,2.64,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3.0,8958340.0,40.1,17.8,12.5,13.0,1.0,,0.0,1.0,0.0,1.0,0.0,,,,1.0
3.0,22811980.0,106.3,20.5,58.5,3.0,4.0,,2.9,0.0,3.0,1.0,1.0,,,,1.0
,4850000.0,20.0,,15.0,6.0,1.0,,4.0,1.0,0.0,1.0,0.0,,,1.0,2.0
1.0,6300000.0,30.0,5.7,17.0,1.0,1.0,,2.7,1.0,0.0,1.0,0.0,,,2.0,1.0
2.0,7200000.0,45.3,6.0,30.0,2.0,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2.0,7400000.0,39.0,9.0,18.0,17.0,1.0,,,0.0,1.0,,,0.0,1.0,1.0,1.0
2.0,7500000.0,35.2,9.7,20.0,3.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,7500000.0,59.0,,43.2,7.0,3.0,1.0,2.64,1.0,0.0,1.0,0.0,,,1.0,2.0
1.0,7700000.0,42.0,5.5,28.3,4.0,2.0,,2.64,0.0,1.0,,,1.0,0.0,1.0,1.0
3.0,7856952.0,36.51,10.2,17.3,8.0,1.0,,3.0,1.0,0.0,,,0.0,1.0,,1.0
3.0,7883070.0,37.7,11.0,15.2,17.0,1.0,,2.8,1.0,0.0,,,,,,1.0
0.0,8000000.0,35.0,9.5,19.5,12.0,1.0,,2.48,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
,8549000.0,41.0,6.0,29.0,3.0,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
3.0,8613633.0,43.19,11.4,20.0,2.0,1.0,,3.0,1.0,0.0,,,0.0,1.0,,1.0
1.0,8950000.0,56.2,6.0,41.0,6.0,3.0,,2.7,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2.0,9500000.0,55.0,9.2,32.0,15.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2.0,9900000.0,60.8,11.9,30.4,13.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0
1.0,10200000.0,49.3,7.0,31.3,6.0,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,10500000.0,83.0,9.0,54.0,2.0,3.0,1.0,,0.0,1.0,1.0,0.0,,,1.0,1.0
0.0,10600000.0,84.0,9.0,49.0,5.0,3.0,1.0,2.64,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0
3.0,10983846.0,53.4,26.0,12.6,16.0,1.0,,,1.0,1.0,,,0.0,1.0,,1.0
1.0,11300000.0,52.0,15.0,25.0,22.0,1.0,,,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
,13000000.0,76.2,10.0,45.0,6.0,3.0,1.0,2.74,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0
2.0,13700000.0,72.0,10.3,42.0,3.0,3.0,1.0,,0.0,1.0,1.0,0.0,,,3.0,1.0
1.0,14899999.0,66.0,8.5,41.0,9.0,3.0,2.0,2.95,1.0,0.0,,,0.0,1.0,3.0,1.0
2.0,18750000.0,70.0,13.0,19.2,4.0,2.0,1.0,,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0
0.0,20900000.0,65.0,30.0,20.0,21.0,2.0,,,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0
3.0,23290370.0,109.3,5.4,71.0,29.0,4.0,,3.0,,,,,0.0,2.0,,1.0
1.0,26650000.0,103.0,18.0,,14.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,3.0,2.0
2.0,31000000.0,120.0,14.0,74.0,3.0,4.0,2.0,3.1,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,8300000.0,43.5,5.5,26.3,4.0,2.0,,2.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
1.0,7100000.0,44.0,6.0,29.0,2.0,2.0,1.0,,0.0,1.0,1.0,0.0,,,2.0,1.0
1.0,13950000.0,61.0,16.0,37.0,19.0,2.0,1.0,2.9,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0
,6300000.0,32.0,6.0,20.0,3.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,6999000.0,39.0,8.0,18.9,6.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
0.0,7450000.0,50.6,6.2,34.5,7.0,3.0,2.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,9200000.0,45.0,6.0,29.0,7.0,2.0,,,1.0,0.0,,,1.0,0.0,1.0,1.0
0.0,9900000.0,55.0,6.0,40.0,4.0,3.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2.0,10150000.0,57.6,5.6,42.9,8.0,3.0,2.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0
2.0,17000000.0,119.0,11.7,52.3,3.0,3.0,1.0,2.78,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0
0.0,19800000.0,83.0,12.6,54.0,5.0,3.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
2.0,4250000.0,14.6,2.0,10.0,5.0,1.0,,3.1,1.0,0.0,1.0,0.0,,,2.0,1.0
1.0,16000000.0,112.3,11.0,67.7,5.0,5.0,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1.0,5400000.0,36.0,6.4,20.0,7.0,1.0,,,1.0,0.0,,,0.0,1.0,,2.0
1.0,5500000.0,32.1,6.0,18.0,3.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,2.0
1.0,5700000.0,32.6,6.5,19.0,6.0,1.0,,2.6,0.0,1.0,1.0,0.0,,,0.0,1.0
1.0,5800000.0,34.0,6.0,20.0,8.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,5800000.0,31.0,6.0,18.0,4.0,1.0,,2.6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
1.0,5900000.0,36.0,,,2.0,1.0,,2.64,1.0,0.0,1.0,0.0,,,1.0,2.0
1.0,6200000.0,42.0,8.5,21.0,7.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,,1.0
1.0,6299000.0,32.6,6.7,18.7,2.0,1.0,,,1.0,0.0,1.0,0.0,,,2.0,1.0
1.0,6200000.0,35.0,8.0,21.0,6.0,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0,,2.0
2.0,6200000.0,29.4,5.5,15.7,4.0,1.0,,2.48,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2.0,6300000.0,30.1,5.7,18.5,3.0,1.0,,2.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,6370000.0,34.8,9.6,19.4,10.0,1.0,,2.5,1.0,0.0,,,0.0,1.0,1.0,1.0
2.0,6499999.0,31.0,5.5,21.0,4.0,1.0,,2.48,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
2.0,6700000.0,43.0,9.0,20.0,15.0,1.0,,2.7,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
1.0,6800000.0,30.0,6.0,18.0,2.0,1.0,,,1.0,0.0,,,,,1.0,2.0
1.0,6800000.0,40.0,6.0,23.0,1.0,2.0,1.0,,,,1.0,0.0,,,1.0,1.0
1.0,6900000.0,39.0,10.0,20.0,7.0,1.0,,2.6,1.0,0.0,,,0.0,1.0,1.0,1.0
2.0,6900000.0,46.0,6.0,27.3,1.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
1.0,7000000.0,40.0,6.0,18.3,10.0,1.0,,,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
1.0,7100000.0,45.0,6.5,30.0,1.0,2.0,,2.7,0.0,1.0,,,,,1.0,2.0
1.0,7180000.0,36.0,9.5,19.5,4.0,1.0,,,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
1.0,7200000.0,36.0,10.0,19.7,9.0,1.0,,2.6,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
2.0,7250000.0,33.0,6.0,20.0,5.0,1.0,,2.6,1.0,0.0,,,1.0,0.0,2.0,2.0
1.0,7400000.0,45.0,6.0,30.0,3.0,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,7400000.0,50.4,11.8,28.5,3.0,2.0,,2.48,0.0,1.0,,,0.0,1.0,2.0,2.0
0.0,7400000.0,45.0,6.0,29.0,5.0,2.0,,,,,,,,,,0.0
2.0,7500000.0,44.0,6.0,24.0,3.0,2.0,,2.48,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2.0,7500000.0,44.6,6.0,27.8,7.0,2.0,1.0,2.64,1.0,0.0,1.0,0.0,,,1.0,1.0
1.0,7600000.0,51.0,12.0,30.0,4.0,2.0,1.0,2.48,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,7750000.0,42.0,5.0,26.4,5.0,2.0,1.0,2.75,1.0,0.0,1.0,0.0,1.0,0.0,,1.0
1.0,7800000.0,45.0,6.0,30.0,1.0,2.0,0.0,,1.0,0.0,1.0,0.0,,,,1.0
1.0,7800000.0,58.8,5.9,44.8,5.0,3.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,,1.0
1.0,7980000.0,59.0,6.0,46.0,6.0,3.0,1.0,,0.0,1.0,1.0,0.0,,,0.0,1.0
1.0,7990000.0,42.5,6.0,27.0,9.0,2.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,8000000.0,37.0,10.0,19.0,5.0,1.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,8000000.0,45.5,6.0,33.9,6.0,2.0,,,1.0,0.0,1.0,0.0,1.0,0.0,,1.0
1.0,8300000.0,45.0,6.0,28.0,7.0,2.0,1.0,,,,0.0,1.0,0.0,1.0,2.0,1.0
1.0,8300000.0,55.0,6.0,35.0,5.0,3.0,0.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,8499000.0,40.0,8.0,26.0,5.0,2.0,1.0,2.6,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
0.0,8700000.0,42.0,6.0,25.0,6.0,2.0,1.0,2.48,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3.0,9194250.0,40.79,9.1,16.4,11.0,1.0,,,,,,,0.0,1.0,,1.0
,14150000.0,62.6,14.0,32.6,13.0,2.0,,,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
,6900000.0,44.0,6.0,28.0,7.0,2.0,2.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
,17000000.0,100.4,10.0,64.0,21.0,4.0,,2.95,0.0,1.0,,,1.0,0.0,2.0,1.0
,27500000.0,117.0,,,14.0,3.0,,2.5,0.0,1.0,,,1.0,0.0,0.0,1.0
,5142856.0,35.6,,,3.0,1.0,,,,,,,1.0,1.0,,1.0
,5170600.0,37.3,7.3,18.9,3.0,1.0,,2.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3.0,5350262.0,27.5,3.6,17.8,15.0,1.0,,2.7,1.0,0.0,1.0,0.0,,,,1.0
,5500000.0,39.4,9.7,18.8,13.0,1.0,,2.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
,6450000.0,39.6,10.1,18.9,16.0,1.0,,,1.0,0.0,,,1.0,0.0,2.0,1.0
,6553600.0,55.8,9.2,34.7,13.0,2.0,1.0,2.7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
,6900000.0,44.7,6.0,28.0,7.0,2.0,0.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
,7446040.0,79.2,8.7,48.9,15.0,3.0,1.0,2.7,2.0,0.0,1.0,0.0,,,,1.0
,7500000.0,59.9,11.0,33.0,15.0,2.0,,2.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
,7700480.0,63.6,13.0,33.7,17.0,2.0,,2.75,0.0,1.0,,,2.0,0.0,0.0,2.0
,7700480.0,62.3,13.0,32.6,16.0,2.0,,2.75,0.0,1.0,,,1.0,1.0,0.0,2.0
,9150000.0,44.0,5.0,24.5,8.0,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3.0,10056550.0,48.7,16.6,16.9,30.0,1.0,,,2.0,0.0,1.0,0.0,,,,1.0
,12150000.0,80.0,10.0,60.0,1.0,3.0,,,0.0,1.0,1.0,1.0,,,0.0,2.0
,14300000.0,54.0,,,11.0,1.0,,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
,16500000.0,70.1,10.0,39.5,12.0,3.0,,,2.0,0.0,1.0,1.0,0.0,1.0,,2.0
,22500000.0,63.0,15.0,35.0,10.0,2.0,,,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0
,27000000.0,117.0,15.0,71.0,7.0,3.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
2.0,8000000.0,52.0,10.0,31.0,10.0,2.0,1.0,2.74,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,9500000.0,59.1,6.1,45.4,3.0,3.0,2.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,15000000.0,103.0,12.0,67.0,2.0,3.0,1.0,,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0
3.0,6863333.0,40.21,12.0,16.5,7.0,1.0,,,1.0,0.0,1.0,0.0,0.0,1.0,,1.0
0.0,9000000.0,60.5,16.0,32.9,10.0,2.0,1.0,2.7,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0
2.0,11250000.0,67.0,11.6,44.6,2.0,3.0,1.0,2.48,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,13500000.0,94.2,10.1,61.9,3.0,4.0,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2.0,19900000.0,90.0,15.0,54.0,4.0,3.0,1.0,2.8,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0
3.0,4276800.0,19.8,5.4,9.4,2.0,1.0,,2.68,1.0,0.0,0.0,1.0,,,,1.0
3.0,5250240.0,28.8,7.4,13.5,8.0,1.0,,2.68,1.0,0.0,0.0,1.0,,,,1.0
,5340720.0,37.4,,,15.0,1.0,,,,,,,,,,1.0
1.0,5500000.0,39.3,9.7,18.8,9.0,1.0,,,1.0,0.0,,,1.0,0.0,0.0,2.0
,5602850.0,39.7,10.1,18.9,12.0,1.0,,,1.0,0.0,,,0.0,1.0,,1.0
3.0,5695200.0,33.6,10.7,11.5,2.0,1.0,,2.68,1.0,0.0,0.0,1.0,,,,1.0
,5999786.0,40.2,,22.2,9.0,2.0,,,1.0,0.0,,,,,,1.0
2.0,6000000.0,36.0,6.4,19.8,3.0,1.0,,2.64,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
3.0,6125550.0,42.1,16.0,15.2,2.0,1.0,,2.68,0.0,1.0,0.0,1.0,,,,1.0
,6200000.0,38.0,9.0,19.7,9.0,1.0,,2.64,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,6300000.0,32.2,9.0,19.0,2.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
,6300000.0,38.0,10.0,19.0,17.0,1.0,,2.64,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
1.0,6350000.0,35.1,9.0,18.0,8.0,1.0,,2.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,6450000.0,35.0,9.0,18.0,5.0,1.0,,2.48,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
1.0,6800000.0,38.0,,,2.0,1.0,,2.64,0.0,1.0,,,1.0,0.0,1.0,1.0
1.0,6900000.0,35.0,10.0,20.0,8.0,1.0,,,0.0,1.0,,,0.0,1.0,1.0,2.0
3.0,7033385.0,39.09,12.4,17.5,4.0,1.0,,,1.0,0.0,,,0.0,1.0,,1.0
3.0,7124480.0,36.8,12.6,13.1,25.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0
,7164310.0,57.8,,,7.0,2.0,,,,,,,,,,1.0
2.0,7300000.0,44.0,6.0,28.0,5.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,,,0.0,1.0
0.0,7300000.0,37.0,9.5,20.0,5.0,1.0,,2.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
,7585604.0,77.8,,,12.0,2.0,,,,,,,,,,1.0
2.0,7600000.0,46.2,6.0,31.0,6.0,2.0,1.0,2.8,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
,7600000.0,54.0,9.3,30.0,15.0,2.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
0.0,7699000.0,40.0,10.5,20.1,9.0,1.0,,,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
,7757620.0,64.6,12.9,33.7,11.0,2.0,,,0.0,1.0,,,1.0,1.0,,1.0
,7881310.0,62.7,12.9,32.3,8.0,2.0,,,0.0,1.0,,,2.0,0.0,,1.0
,8044200.0,64.0,12.9,33.7,16.0,2.0,,,0.0,1.0,,,1.0,1.0,,1.0
0.0,8000000.0,43.0,6.0,30.0,3.0,2.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
,8156970.0,59.0,,,9.0,2.0,,,,,,,,,,1.0
,8207090.0,65.3,13.8,33.7,16.0,2.0,,,0.0,1.0,,,2.0,0.0,,1.0
1.0,8190000.0,73.0,10.3,42.0,10.0,3.0,1.0,,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
0.0,8300000.0,51.0,9.0,30.0,6.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,8475000.0,37.1,8.9,22.7,5.0,1.0,,,1.0,0.0,1.0,0.0,,,1.0,1.0
1.0,8500000.0,44.0,10.0,20.0,16.0,1.0,,2.64,1.0,0.0,1.0,0.0,,,3.0,1.0
3.0,8638250.0,54.5,19.6,22.3,5.0,2.0,,2.68,0.0,2.0,1.0,0.0,,,,1.0
3.0,8705430.0,59.1,22.3,23.6,2.0,2.0,,2.68,0.0,1.0,1.0,0.0,,,,1.0
3.0,8833370.0,57.1,11.7,32.0,3.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0
3.0,8920400.0,58.0,21.0,23.8,6.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0
,8900000.0,58.7,6.0,43.9,2.0,3.0,0.0,2.64,1.0,0.0,,,0.0,1.0,1.0,1.0
2.0,9150000.0,56.0,8.6,30.0,8.0,2.0,1.0,2.64,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,9400000.0,43.0,17.0,16.0,13.0,1.0,,2.8,1.0,0.0,0.0,1.0,,,,1.0
1.0,9500000.0,58.0,10.5,34.0,2.0,2.0,1.0,,1.0,0.0,1.0,0.0,,,2.0,2.0
3.0,9784800.0,43.2,22.1,14.8,2.0,1.0,,2.85,1.0,0.0,1.0,0.0,1.0,0.0,,1.0
3.0,9932080.0,43.6,20.1,13.8,10.0,1.0,,2.85,1.0,0.0,1.0,0.0,1.0,0.0,,1.0
,10009240.0,88.2,13.9,42.8,7.0,3.0,,,0.0,1.0,,,3.0,0.0,,1.0
0.0,10000000.0,80.0,9.5,48.0,13.0,3.0,1.0,2.6,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
1.0,10000000.0,57.1,10.4,33.6,29.0,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
,10410769.0,56.2,,,32.0,2.0,,,,,1.0,1.0,0.0,1.0,,1.0
1.0,10490000.0,73.0,10.0,44.4,1.0,3.0,1.0,2.64,0.0,1.0,1.0,1.0,,,1.0,2.0
3.0,11193620.0,71.8,29.0,27.3,9.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0
,11550000.0,66.0,16.0,31.0,13.0,2.0,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
2.0,11700000.0,58.0,10.0,35.0,5.0,2.0,1.0,2.8,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
,12000000.0,74.0,14.0,57.0,11.0,2.0,2.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
2.0,12300000.0,81.0,10.0,46.0,7.0,3.0,,2.75,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2.0,12900000.0,48.5,16.0,21.0,2.0,1.0,,,1.0,0.0,1.0,0.0,,,3.0,2.0
2.0,13200000.0,75.0,10.1,46.0,10.0,3.0,1.0,2.65,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
3.0,13943340.0,90.6,15.7,44.4,6.0,3.0,,2.72,0.0,2.0,1.0,1.0,,,,1.0
,14350000.0,77.3,10.4,44.0,12.0,3.0,1.0,2.6,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
1.0,14500000.0,72.3,12.0,41.2,10.0,3.0,,,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0
3.0,15407280.0,75.6,24.9,26.7,6.0,2.0,,2.85,2.0,0.0,0.0,1.0,1.0,0.0,,1.0
3.0,16545360.0,77.62,22.8,37.6,15.0,2.0,,,,,,,0.0,1.0,,1.0
3.0,17022790.0,72.2,19.0,31.0,25.0,2.0,,3.2,1.0,1.0,1.0,0.0,,,,1.0
0.0,17500000.0,117.0,8.5,94.0,2.0,6.0,2.0,2.64,2.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0
,8623300.0,67.9,11.0,37.1,11.0,2.0,2.0,,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
,6200000.0,34.0,6.5,18.0,2.0,1.0,,2.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
,6670000.0,33.0,,,5.0,1.0,,2.64,0.0,1.0,,,1.0,0.0,1.0,1.0
,6900000.0,31.8,5.1,15.8,7.0,1.0,,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
,7600000.0,37.6,6.3,23.6,8.0,2.0,,2.64,0.0,1.0,,,1.0,0.0,1.0,1.0
,7800000.0,37.8,,,2.0,2.0,,2.5,0.0,1.0,,,1.0,0.0,1.0,1.0
,7800000.0,37.0,10.0,20.0,8.0,1.0,,2.64,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
,8450000.0,39.9,17.7,10.2,14.0,1.0,,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
,8635000.0,49.7,6.0,27.2,5.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,9771136.0,45.5,5.8,28.1,4.0,2.0,,3.1,1.0,0.0,1.0,0.0,,,,1.0
3.0,11215739.0,52.3,9.8,29.9,8.0,2.0,,3.1,1.0,0.0,1.0,0.0,,,,1.0
,14700000.0,80.0,14.1,42.7,2.0,3.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
,17550000.0,106.5,13.7,67.5,19.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
,25300000.0,103.0,,,11.0,2.0,,2.8,0.0,2.0,,,,,3.0,1.0
,6300000.0,39.2,9.0,20.9,13.0,1.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
,7300000.0,32.7,5.5,21.3,9.0,1.0,,2.64,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
,8900000.0,35.0,17.3,12.0,7.0,1.0,,,2.0,0.0,1.0,1.0,0.0,1.0,,1.0
,9670000.0,44.7,11.6,21.4,12.0,1.0,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3.0,10664620.0,63.86,10.3,31.1,9.0,2.0,,3.0,0.0,1.0,,,0.0,1.0,,1.0
,11200000.0,58.1,10.2,33.9,8.0,2.0,1.0,2.7,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
,13200000.0,96.32,9.3,52.0,11.0,3.0,1.0,2.7,,,1.0,1.0,0.0,1.0,0.0,1.0
,14900000.0,50.0,10.0,34.0,7.0,2.0,1.0,3.05,1.0,0.0,1.0,0.0,,,3.0,1.0
,16450000.0,90.53,,,8.0,3.0,,,2.0,0.0,1.0,0.0,0.0,1.0,,1.0
,16850000.0,74.5,,,10.0,3.0,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
3.0,17203888.0,85.43,11.8,43.6,2.0,3.0,,3.0,,,,,0.0,1.0,,1.0
,20600000.0,105.0,,,21.0,3.0,1.0,,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0
,24574000.0,87.0,13.0,38.0,12.0,3.0,,3.3,0.0,2.0,0.0,1.0,,,,1.0
,31100000.0,144.5,19.7,83.3,3.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
